4818928	0	34.15	34.24	34.90		0
4820063	0	34.15	34.22	34.88		0
4821187	0	34.15	34.24	34.86		0
4822311	0	34.13	34.17	34.90		0
4823436	0	34.17	34.21	34.88		0
4824559	0	34.13	34.22	34.90		0
4825683	0	34.13	34.21	34.86		0
4826808	0	34.15	34.22	34.88		0
4827931	0	34.13	34.19	34.92		0
4829062	0	34.13	34.21	34.86		0
4830185	0	34.13	34.26	34.86		0
4831309	0	34.17	34.22	34.90		0
4832434	0	34.13	34.22	34.86		0
4833557	0	34.15	34.19	34.86		0
4834681	0	34.15	34.17	34.90		0
4835806	0	34.13	34.22	34.88		0
4836940	0	34.15	34.22	34.86		0
4838065	0	34.13	34.21	34.90		0
4839189	0	34.15	34.19	34.88		0
4840312	0	34.13	34.19	34.88		0
4841437	0	34.13	34.21	34.86		0
4842572	0	34.13	34.19	34.86		0
4843696	0	34.17	34.17	34.88		0
4844820	0	34.15	34.24	34.88		0
4845944	0	34.13	34.19	34.88		0
4847074	0	34.13	34.13	34.86		0
4848198	0	34.13	34.24	34.90		0
4849321	0	34.13	34.19	34.88		0
4850446	0	34.13	34.19	34.86		0
4851570	0	34.13	34.19	34.86		0
4852694	0	34.15	34.24	34.90		0
4853818	0	34.15	34.21	34.86		0
4854942	0	34.13	34.26	34.86		0
4856077	0	34.13	34.17	34.86		0
4857201	0	34.13	34.21	34.86		0
4858326	0	34.13	34.24	34.86		0
4859450	0	34.15	34.15	34.86		0
4860573	0	34.15	34.21	34.86		0
4861698	0	34.15	34.22	34.86		0
4862822	0	34.13	34.15	34.86		0
4863945	0	34.15	34.19	34.86		0
4865086	0	34.13	34.17	34.88		0
4866210	0	34.15	34.19	34.88		0
4867334	0	34.15	34.19	34.86		0
4868458	0	34.13	34.19	34.85		0
4869582	0	34.15	34.15	34.86		0
4870707	0	34.13	34.22	34.86		0
4871830	0	34.15	34.19	34.86		0
4872954	0	34.13	34.17	34.85		0
4874079	0	34.13	34.15	34.86		0
4875202	0	34.17	34.21	34.86		0
4876338	0	34.13	34.28	34.86		0
4877462	0	34.17	34.21	34.86		0
4878586	0	34.13	34.22	34.85		0
4879710	0	34.15	34.19	34.86		0
4880834	0	34.13	34.21	34.86		0
4881958	0	34.13	34.19	34.86		0
4883088	0	34.13	34.15	34.86		0
4884211	0	34.13	34.17	34.86		0
4885336	0	34.13	34.19	34.85		0
4886460	0	34.13	34.13	34.86		0
4887595	0	34.13	34.19	34.85		0
4888719	0	34.13	34.19	34.88		0
4889843	0	34.13	34.19	34.86		0
4890967	0	34.13	34.15	34.86		0
4892091	0	34.13	34.15	34.85		0
4893215	0	34.13	34.21	34.85		0
4894339	0	34.13	34.15	34.86		0
4895474	0	34.13	34.13	34.83		0
4896599	0	34.15	34.17	34.86		0
4897722	0	34.13	34.21	34.86		0
4898846	0	34.13	34.15	34.86		0
4899971	0	34.13	34.15	34.86		0
4901100	0	34.15	34.13	34.85		0
4902224	0	34.13	34.15	34.86		0
4903348	0	34.13	34.15	34.85		0
4904472	0	34.15	34.15	34.83		0
4905596	0	34.13	34.17	34.85		0
4906721	0	34.15	34.15	34.86		0
4907844	0	34.17	34.15	34.85		0
4908968	0	34.17	34.17	34.85		0
4910103	0	34.13	34.19	34.85		0
4911227	0	34.15	34.15	34.81		0
4912352	0	34.15	34.15	34.85		0
4913475	0	34.13	34.24	34.81		0
4914599	0	34.15	34.19	34.85		0
4915735	0	34.13	34.15	34.86		0
4916858	0	34.15	34.19	34.83		0
4917983	0	34.13	34.22	34.81		0
4919112	0	34.15	34.15	34.81		0
4920237	0	34.13	34.19	34.86		0
4921361	0	34.13	34.17	34.85		0
4922484	0	34.15	34.15	34.83		0
4923609	0	34.13	34.13	34.85		0
4924733	0	34.13	34.17	34.83		0
4925857	0	34.15	34.17	34.79		0
4926981	0	34.15	34.15	34.86		0
4928105	0	34.15	34.19	34.81		0
4929229	0	34.15	34.17	34.81		0
4930353	0	34.17	34.17	34.81		0
4931477	0	34.13	34.17	34.83		0
4932612	0	34.15	34.21	34.77		0
4933736	0	34.08	34.17	34.77		0
4934872	0	34.13	34.13	34.79		0
4935995	0	34.13	34.17	34.79		0
4937125	0	34.13	34.19	34.79		0
4938249	0	34.15	34.15	34.77		0
4939373	0	34.15	34.15	34.75		0
4940497	0	34.15	34.19	34.79		0
4941621	0	34.13	34.15	34.83		0
4942745	0	34.10	34.17	34.77		0
4943869	0	34.15	34.17	34.77		0
4944994	0	34.13	34.15	34.75		0
4946117	0	34.11	34.17	34.83		0
4947241	0	34.13	34.21	34.74		0
4948366	0	34.13	34.13	34.75		0
4949489	0	34.15	34.15	34.75		0
4950614	0	34.13	34.19	34.81		0
4951738	0	34.10	34.19	34.77		0
4952861	0	34.15	34.19	34.72		0
4953986	0	34.13	34.13	34.74		0
4955154	0	34.11	34.13	34.74		0
4956278	0	34.15	34.17	34.72		0
4957402	0	34.13	34.15	34.72		0
4958526	0	34.19	34.13	34.72		0
4959650	0	34.15	34.15	34.70		0
4960774	0	34.11	34.08	34.70		0
4961898	0	34.15	34.15	34.74		0
4963022	0	34.15	34.17	34.74		0
4964146	0	34.15	34.13	34.70		0
4965270	0	34.13	34.13	34.72		0
4966394	0	34.10	34.17	34.74		0
4967519	0	34.13	34.17	34.72		0
4968642	0	34.13	34.11	34.68		0
4969766	0	34.15	34.13	34.68		0
4970891	0	34.13	34.19	34.74		0
4972014	0	34.10	34.17	34.72		0
4973145	0	34.13	34.15	34.70		0
4974279	0	34.15	34.13	34.70		0
4975404	0	34.17	34.15	34.70		0
4976528	0	34.10	34.13	34.68		0
4977662	0	34.13	34.21	34.72		0
4978787	0	34.13	34.13	34.77		0
4979910	0	34.13	34.17	34.72		0
4981035	0	34.15	34.13	34.64		0
4982159	0	34.08	34.17	34.66		0
4983282	0	34.13	34.15	34.70		0
4984407	0	34.13	34.22	34.72		0
4985531	0	34.13	34.13	34.70		0
4986655	0	34.10	34.13	34.72		0
4987779	0	34.10	34.15	34.72		0
4988903	0	34.13	34.17	34.68		0
4990027	0	34.13	34.19	34.70		0
4991157	0	34.17	34.15	34.66		0
4992281	0	34.13	34.15	34.70		0
4993404	0	34.15	34.17	34.70		0
4994540	0	34.13	34.15	34.75		0
4995664	0	34.15	34.13	34.68		0
4996788	0	34.15	34.13	34.68		0
4997912	0	34.10	34.17	34.70		0
4999036	0	34.21	34.13	34.64		0
5000171	0	34.11	34.21	34.66		0
5001295	0	34.13	34.17	34.66		0
5002420	0	34.13	34.15	34.68		0
5003543	0	34.11	34.10	34.66		0
5004667	0	34.13	34.21	34.64		0
5005792	0	34.13	34.15	34.70		0
5006915	0	34.15	34.17	34.68		0
5008039	0	34.13	34.13	34.68		0
5009169	0	34.13	34.17	34.68		0
5010293	0	34.13	34.19	34.68		0
5011418	0	34.15	34.15	34.70		0
5012541	0	34.13	34.13	34.68		0
5013677	0	34.13	34.13	34.70		0
5014801	0	34.15	34.17	34.68		0
5015924	0	34.13	34.15	34.68		0
5017049	0	34.13	34.17	34.68		0
5018173	0	34.13	34.17	34.68		0
5019297	0	34.15	34.15	34.68		0
5020421	0	34.13	34.15	34.70		0
5021545	0	34.15	34.21	34.70		0
5022680	0	34.15	34.15	34.68		0
5023804	0	34.17	34.17	34.68		0
5024928	0	34.15	34.13	34.68		0
5026052	0	34.13	34.11	34.68		0
5027182	0	34.13	34.15	34.68		0
5028305	0	34.13	34.13	34.68		0
5029430	0	34.15	34.15	34.68		0
5030554	0	34.13	34.15	34.68		0
5031677	0	34.13	34.17	34.70		0
5032802	0	34.13	34.15	34.68		0
5033937	0	34.13	34.17	34.68		0
5035061	0	34.13	34.15	34.68		0
5036185	0	34.13	34.13	34.68		0
5037309	0	34.13	34.13	34.68		0
5038434	0	34.13	34.19	34.68		0
5039557	0	34.13	34.15	34.66		0
5040681	0	34.13	34.19	34.66		0
5041806	0	34.13	34.19	34.70		0
5042929	0	34.15	34.15	34.68		0
5044054	0	34.13	34.15	34.68		0
5045194	0	34.13	34.15	34.68		0
5046319	0	34.15	34.15	34.68		0
5047442	0	34.13	34.15	34.68		0
5048566	0	34.13	34.13	34.68		0
5049691	0	34.13	34.19	34.68		0
5050814	0	34.15	34.17	34.68		0
5051938	0	34.13	34.13	34.66		0
5053074	0	34.13	34.15	34.70		0
5054197	0	34.15	34.13	34.66		0
5055322	0	34.13	34.17	34.68		0
5056446	0	34.15	34.15	34.68		0
5057570	0	34.13	34.17	34.68		0
5058694	0	34.13	34.17	34.66		0
5059818	0	34.13	34.15	34.68		0
5060942	0	34.13	34.17	34.68		0
5062066	0	34.13	34.15	34.68		0
5063196	0	34.15	34.13	34.68		0
5064320	0	34.13	34.17	34.68		0
5065444	0	34.15	34.13	34.68		0
5066568	0	34.13	34.15	34.68		0
5067703	0	34.13	34.15	34.66		0
5068827	0	34.13	34.15	34.66		0
5069950	0	34.13	34.15	34.68		0
5071075	0	34.13	34.13	34.66		0
5072199	0	34.13	34.13	34.66		0
5073334	0	34.13	34.15	34.68		0
5074458	0	34.15	34.13	34.66		0
5075582	0	34.15	34.13	34.68		0
5076707	0	34.13	34.13	34.68		0
5077830	0	34.13	34.13	34.66		0
5078955	0	34.13	34.17	34.68		0
5080079	0	34.13	34.13	34.68		0
5081208	0	34.13	34.13	34.68		0
5082333	0	34.13	34.15	34.64		0
5083456	0	34.13	34.15	34.68		0
5084580	0	34.13	34.15	34.68		0
5085705	0	34.13	34.19	34.66		0
5086828	0	34.13	34.17	34.66		0
5087952	0	34.15	34.17	34.68		0
5089077	0	34.13	34.13	34.66		0
5090211	0	34.13	34.13	34.66		0
5091336	0	34.13	34.15	34.68		0
5092471	0	34.13	34.13	34.66		0
5093595	0	34.13	34.15	34.68		0
5094719	0	34.13	34.15	34.64		0
5095843	0	34.13	34.13	34.70		0
5096967	0	34.13	34.13	34.66		0
5098091	0	34.15	34.13	34.66		0
5099220	0	34.15	34.15	34.64		0
5100345	0	34.13	34.17	34.66		0
5101469	0	34.13	34.15	34.68		0
5102593	0	34.13	34.13	34.66		0
5103717	0	34.13	34.13	34.66		0
5104841	0	34.15	34.13	34.66		0
5105965	0	34.11	34.15	34.66		0
5107089	0	34.13	34.15	34.64		0
5108213	0	34.13	34.15	34.68		0
5109337	0	34.13	34.13	34.66		0
5110461	0	34.13	34.17	34.68		0
5111585	0	34.17	34.15	34.66		0
5112731	0	34.15	34.17	34.64		0
5113856	0	34.13	34.17	34.68		0
5114980	0	34.15	34.17	34.64		0
5116103	0	34.13	34.15	34.64		0
5117234	0	34.13	34.15	34.66		0
5118357	0	34.11	34.13	34.66		0
5119481	0	34.13	34.13	34.64		0
5120606	0	34.13	34.15	34.63		0
5121729	0	34.17	34.17	34.64		0
5122853	0	34.13	34.15	34.68		0
5123978	0	34.13	34.13	34.66		0
5125101	0	34.13	34.13	34.63		0
5126225	0	34.13	34.17	34.63		0
5127350	0	34.15	34.13	34.66		0
5128474	0	34.13	34.15	34.64		0
5129597	0	34.13	34.13	34.64		0
5130722	0	34.13	34.17	34.61		0
5131846	0	34.13	34.15	34.64		0
5132981	0	34.13	34.13	34.66		0
5134105	0	34.13	34.13	34.59		0
5135246	0	34.15	34.13	34.63		0
5136370	0	34.13	34.15	34.64		0
5137494	0	34.17	34.13	34.63		0
5138618	0	34.15	34.13	34.66		0
5139742	0	34.15	34.11	34.61		0
5140866	0	34.15	34.19	34.63		0
5141990	0	34.13	34.15	34.64		0
5143114	0	34.15	34.13	34.63		0
5144238	0	34.13	34.15	34.66		0
5145362	0	34.13	34.15	34.64		0
5146486	0	34.13	34.17	34.61		0
5147611	0	34.13	34.15	34.63		0
5148734	0	34.15	34.17	34.66		0
5149858	0	34.15	34.15	34.63		0
5150983	0	34.13	34.13	34.63		0
5152117	0	34.13	34.15	34.64		0
5153260	0	34.13	34.15	34.63		0
5154383	0	34.13	34.15	34.63		0
5155508	0	34.15	34.15	34.63		0
5156632	0	34.15	34.15	34.61		0
5157767	0	34.13	34.15	34.57		0
5158891	0	34.13	34.15	34.63		0
5160014	0	34.15	34.15	34.61		0
5161139	0	34.15	34.15	34.66		0
5162263	0	34.13	34.13	34.63		0
5163386	0	34.13	34.11	34.59		0
5164511	0	34.13	34.13	34.63		0
5165635	0	34.13	34.15	34.57		0
5166759	0	34.13	34.15	34.64		0
5167883	0	34.13	34.19	34.61		0
5169007	0	34.13	34.13	34.63		0
5170131	0	34.13	34.13	34.59		0
5171272	0	34.15	34.15	34.63		0
5172397	0	34.13	34.13	34.61		0
5173520	0	34.15	34.13	34.61		0
5174644	0	34.13	34.15	34.57		0
5175769	0	34.13	34.13	34.59		0
5176892	0	34.13	34.15	34.59		0
5178016	0	34.13	34.13	34.64		0
5179141	0	34.13	34.13	34.54		0
5180292	0	34.13	34.15	34.61		0
5181416	0	34.13	34.17	34.63		0
5182539	0	34.15	34.13	34.61		0
5183664	0	34.15	34.15	34.59		0
5184788	0	34.13	34.15	34.57		0
5185911	0	34.13	34.13	34.61		0
5187036	0	34.13	34.13	34.57		0
5188160	0	34.13	34.15	34.59		0
5189310	0	34.15	34.13	34.61		0
5190434	0	34.13	34.13	34.55		0
5191569	0	34.17	34.13	34.57		0
5192693	0	34.13	34.13	34.54		0
5193818	0	34.13	34.13	34.61		0
5194941	0	34.13	34.15	34.54		0
5196065	0	34.13	34.13	34.55		0
5197190	0	34.13	34.19	34.55		0
5198314	0	34.13	34.13	34.54		0
5199437	0	34.13	34.13	34.59		0
5200562	0	34.13	34.15	34.61		0
5201686	0	34.13	34.17	34.57		0
5202821	0	34.13	34.15	34.57		0
5203945	0	34.15	34.13	34.57		0
5205068	0	34.13	34.15	34.54		0
5206193	0	34.13	34.13	34.57		0
5207322	0	34.13	34.13	34.59		0
5208446	0	34.15	34.13	34.54		0
5209571	0	34.13	34.13	34.55		0
5210705	0	34.15	34.13	34.55		0
5211830	0	34.13	34.17	34.57		0
5212954	0	34.13	34.17	34.54		0
5214077	0	34.13	34.15	34.54		0
5215202	0	34.13	34.13	34.54		0
5216326	0	34.13	34.15	34.55		0
5217449	0	34.13	34.13	34.61		0
5218574	0	34.15	34.15	34.55		0
5219698	0	34.13	34.15	34.54		0
5220823	0	34.13	34.15	34.57		0
5221946	0	34.13	34.15	34.57		0
5223070	0	34.15	34.15	34.55		0
5224195	0	34.13	34.15	34.57		0
5225335	0	34.13	34.17	34.54		0
5226459	0	34.13	34.15	34.52		0
5227583	0	34.15	34.15	34.57		0
5228707	0	34.13	34.13	34.54		0
5229831	0	34.11	34.13	34.52		0
5230966	0	34.15	34.15	34.55		0
5232091	0	34.15	34.13	34.55		0
5233214	0	34.13	34.15	34.54		0
5234338	0	34.15	34.13	34.52		0
5235463	0	34.15	34.13	34.52		0
5236586	0	34.13	34.15	34.54		0
5237710	0	34.13	34.13	34.52		0
5238835	0	34.15	34.13	34.52		0
5239959	0	34.17	34.15	34.54		0
5241082	0	34.13	34.13	34.50		0
5242207	0	34.13	34.13	34.54		0
5243336	0	34.13	34.15	34.54		0
5244461	0	34.13	34.13	34.52		0
5245585	0	34.13	34.13	34.50		0
5246708	0	34.13	34.13	34.52		0
5247844	0	34.13	34.13	34.52		0
5248967	0	34.13	34.15	34.50		0
5250103	0	34.15	34.13	34.54		0
5251227	0	34.15	34.13	34.52		0
5252350	0	34.13	34.13	34.50		0
5253475	0	34.13	34.13	34.52		0
5254599	0	34.11	34.13	34.54		0
5255723	0	34.13	34.13	34.52		0
5256847	0	34.15	34.17	34.52		0
5257971	0	34.15	34.13	34.54		0
5259096	0	34.13	34.15	34.54		0
5260219	0	34.13	34.13	34.52		0
5261349	0	34.15	34.13	34.52		0
5262473	0	34.13	34.17	34.54		0
5263597	0	34.13	34.15	34.52		0
5264721	0	34.13	34.17	34.54		0
5265845	0	34.13	34.15	34.50		0
5266969	0	34.15	34.15	34.50		0
5268093	0	34.13	34.13	34.50		0
5269217	0	34.13	34.15	34.52		0
5270364	0	34.13	34.15	34.54		0
5271487	0	34.13	34.15	34.55		0
5272611	0	34.13	34.15	34.52		0
5273736	0	34.13	34.13	34.52		0
5274860	0	34.13	34.13	34.52		0
5275983	0	34.13	34.19	34.52		0
5277108	0	34.13	34.17	34.52		0
5278232	0	34.13	34.13	34.54		0
5279362	0	34.15	34.15	34.50		0
5280486	0	34.15	34.13	34.52		0
5281609	0	34.13	34.13	34.50		0
5282734	0	34.13	34.15	34.52		0
5283858	0	34.13	34.13	34.55		0
5284981	0	34.13	34.13	34.52		0
5286106	0	34.13	34.15	34.54		0
5287230	0	34.13	34.13	34.55		0
5288353	0	34.13	34.13	34.52		0
5289478	0	34.13	34.15	34.52		0
5290613	0	34.15	34.15	34.54		0
5291738	0	34.11	34.13	34.55		0
5292872	0	34.13	34.17	34.52		0
5293996	0	34.13	34.15	34.50		0
5295120	0	34.13	34.13	34.50		0
5296244	0	34.13	34.13	34.50		0
5297374	0	34.13	34.15	34.50		0
5298498	0	34.13	34.13	34.52		0
5299622	0	34.13	34.15	34.50		0
5300746	0	34.13	34.13	34.52		0
5301870	0	34.13	34.13	34.50		0
5302994	0	34.13	34.15	34.50		0
5304118	0	34.13	34.13	34.52		0
5305242	0	34.13	34.15	34.52		0
5306366	0	34.13	34.15	34.52		0
5307490	0	34.13	34.15	34.50		0
5308614	0	34.15	34.13	34.52		0
5309750	0	34.13	34.13	34.50		0
5310874	0	34.15	34.13	34.52		0
5311997	0	34.13	34.15	34.54		0
5313122	0	34.13	34.11	34.52		0
5314246	0	34.13	34.15	34.54		0
5315387	0	34.13	34.13	34.50		0
5316510	0	34.13	34.13	34.50		0
5317635	0	34.15	34.15	34.50		0
5318759	0	34.15	34.13	34.54		0
5319882	0	34.13	34.11	34.50		0
5321007	0	34.13	34.11	34.50		0
5322131	0	34.13	34.13	34.50		0
5323254	0	34.13	34.15	34.50		0
5324379	0	34.15	34.11	34.52		0
5325503	0	34.13	34.13	34.52		0
5326626	0	34.13	34.13	34.54		0
5327751	0	34.13	34.13	34.52		0
5328875	0	34.13	34.17	34.52		0
5330011	0	34.13	34.15	34.52		0
5331134	0	34.13	34.13	34.52		0
5332258	0	34.13	34.13	34.50		0
5333388	0	34.13	34.13	34.50		0
5334512	0	34.13	34.15	34.50		0
5335636	0	34.13	34.13	34.50		0
5336760	0	34.13	34.13	34.50		0
5337895	0	34.13	34.13	34.50		0
5339019	0	34.13	34.15	34.52		0
5340143	0	34.13	34.13	34.50		0
5341267	0	34.13	34.11	34.54		0
5342391	0	34.13	34.13	34.50		0
5343515	0	34.13	34.13	34.50		0
5344640	0	34.13	34.15	34.52		0
5345764	0	34.13	34.13	34.52		0
5346887	0	34.13	34.13	34.50		0
5348012	0	34.13	34.11	34.50		0
5349147	0	34.13	34.13	34.50		0
5350270	0	34.13	34.13	34.52		0
5351401	0	34.13	34.15	34.50		0
5352524	0	34.13	34.13	34.50		0
5353649	0	34.13	34.11	34.52		0
5354773	0	34.13	34.13	34.50		0
5355897	0	34.15	34.15	34.52		0
5357021	0	34.13	34.13	34.50		0
5358145	0	34.13	34.13	34.50		0
5359269	0	34.13	34.15	34.50		0
5360404	0	34.13	34.15	34.52		0
5361528	0	34.13	34.11	34.52		0
5362652	0	34.13	34.13	34.52		0
5363776	0	34.13	34.13	34.50		0
5364900	0	34.11	34.15	34.50		0
5366024	0	34.13	34.13	34.50		0
5367148	0	34.13	34.15	34.50		0
5368272	0	34.11	34.13	34.50		0
5369413	0	34.13	34.15	34.52		0
5370537	0	34.15	34.13	34.52		0
5371662	0	34.13	34.13	34.50		0
5372785	0	34.11	34.17	34.52		0
5373910	0	34.13	34.13	34.50		0
5375034	0	34.13	34.13	34.54		0
5376157	0	34.13	34.13	34.52		0
5377282	0	34.13	34.11	34.50		0
5378406	0	34.13	34.13	34.50		0
5379529	0	34.13	34.13	34.50		0
5380654	0	34.13	34.13	34.50		0
5381778	0	34.13	34.15	34.50		0
5382913	0	34.13	34.15	34.50		0
5384037	0	34.15	34.15	34.52		0
5385160	0	34.11	34.17	34.50		0
5386285	0	34.15	34.13	34.50		0
5387423	0	34.13	34.13	34.50		0
5388559	0	34.13	34.13	34.50		0
5389683	0	34.13	34.13	34.52		0
5390807	0	34.13	34.15	34.50		0
5391931	0	34.13	34.15	34.50		0
5393055	0	34.15	34.11	34.50		0
5394180	0	34.13	34.15	34.50		0
5395303	0	34.13	34.13	34.52		0
5396427	0	34.13	34.15	34.50		0
5397552	0	34.13	34.13	34.50		0
5398675	0	34.13	34.13	34.48		0
5399799	0	34.13	34.13	34.50		0
5400924	0	34.13	34.13	34.50		0
5402047	0	34.13	34.15	34.50		0
5403171	0	34.13	34.13	34.50		0
5404296	0	34.13	34.13	34.48		0
5405436	0	34.15	34.13	34.50		0
5406560	0	34.13	34.13	34.50		0
5407684	0	34.13	34.15	34.50		0
5408820	0	34.13	34.13	34.50		0
5409943	0	34.13	34.13	34.50		0
5411067	0	34.13	34.13	34.52		0
5412192	0	34.13	34.13	34.52		0
5413316	0	34.13	34.13	34.52		0
5414439	0	34.13	34.13	34.50		0
5415564	0	34.13	34.13	34.50		0
5416688	0	34.13	34.11	34.52		0
5417811	0	34.17	34.15	34.50		0
5418936	0	34.13	34.13	34.50		0
5420060	0	34.13	34.13	34.50		0
5421185	0	34.13	34.13	34.50		0
5422308	0	34.13	34.13	34.50		0
5423438	0	34.13	34.13	34.50		0
5424562	0	34.13	34.13	34.50		0
5425686	0	34.13	34.13	34.50		0
5426810	0	34.13	34.13	34.50		0
5427973	0	34.13	34.15	34.50		0
5429097	0	34.13	34.13	34.50		0
5430220	0	34.13	34.13	34.50		0
5431345	0	34.13	34.13	34.50		0
5432469	0	34.13	34.15	34.52		0
5433592	0	34.13	34.11	34.50		0
5434717	0	34.13	34.13	34.50		0
5435841	0	34.13	34.11	34.50		0
5436965	0	34.13	34.13	34.50		0
5438089	0	34.13	34.11	34.48		0
5439213	0	34.13	34.13	34.50		0
5440337	0	34.13	34.13	34.50		0
5441467	0	34.13	34.15	34.50		0
5442590	0	34.13	34.13	34.52		0
5443715	0	34.13	34.13	34.50		0
5444839	0	34.13	34.17	34.50		0
5445963	0	34.13	34.11	34.50		0
5447087	0	34.13	34.11	34.50		0
5448222	0	34.13	34.13	34.50		0
5449347	0	34.13	34.13	34.52		0
5450481	0	34.13	34.13	34.50		0
5451606	0	34.13	34.13	34.52		0
5452729	0	34.13	34.13	34.52		0
5453853	0	34.13	34.11	34.50		0
5454978	0	34.13	34.13	34.50		0
5456102	0	34.13	34.13	34.50		0
5457225	0	34.13	34.13	34.50		0
5458350	0	34.13	34.15	34.50		0
5459479	0	34.13	34.10	34.50		0
5460603	0	34.13	34.15	34.50		0
5461728	0	34.13	34.11	34.50		0
5462851	0	34.13	34.13	34.50		0
5463975	0	34.13	34.15	34.50		0
5465100	0	34.13	34.13	34.48		0
5466223	0	34.13	34.13	34.50		0
5467347	0	34.13	34.13	34.50		0
5468483	0	34.13	34.13	34.50		0
5469606	0	34.13	34.13	34.50		0
5470731	0	34.13	34.13	34.50		0
5471855	0	34.13	34.13	34.50		0
5472990	0	34.11	34.13	34.50		0
5474114	0	34.13	34.13	34.50		0
5475238	0	34.13	34.11	34.50		0
5476362	0	34.13	34.13	34.48		0
5477492	0	34.13	34.13	34.50		0
5478616	0	34.13	34.17	34.50		0
5479740	0	34.13	34.15	34.50		0
5480864	0	34.13	34.11	34.50		0
5481988	0	34.15	34.13	34.50		0
5483112	0	34.13	34.11	34.50		0
5484236	0	34.13	34.13	34.50		0
5485361	0	34.13	34.13	34.50		0
5486484	0	34.13	34.13	34.50		0
5487620	0	34.15	34.13	34.50		0
5488744	0	34.13	34.13	34.50		0
5489867	0	34.13	34.13	34.50		0
5490992	0	34.13	34.13	34.50		0
5492116	0	34.13	34.13	34.48		0
5493240	0	34.13	34.11	34.50		0
5494364	0	34.13	34.13	34.52		0
5495504	0	34.13	34.15	34.50		0
5496629	0	34.13	34.13	34.50		0
5497753	0	34.13	34.13	34.50		0
5498876	0	34.13	34.13	34.48		0
5500001	0	34.15	34.13	34.50		0
5501125	0	34.13	34.11	34.50		0
5502248	0	34.13	34.13	34.52		0
5503373	0	34.13	34.13	34.48		0
5504497	0	34.13	34.13	34.50		0
5505622	0	34.13	34.13	34.52		0
5506745	0	34.15	34.13	34.50		0
5507880	0	34.13	34.13	34.48		0
5509005	0	34.13	34.13	34.50		0
5510128	0	34.13	34.13	34.50		0
5511252	0	34.13	34.13	34.50		0
5512377	0	34.13	34.11	34.50		0
5513506	0	34.13	34.13	34.48		0
5514631	0	34.13	34.11	34.48		0
5515754	0	34.13	34.11	34.50		0
5516878	0	34.13	34.13	34.50		0
5518013	0	34.13	34.11	34.52		0
5519137	0	34.13	34.15	34.50		0
5520262	0	34.13	34.13	34.48		0
5521386	0	34.13	34.13	34.52		0
5522509	0	34.13	34.15	34.50		0
5523634	0	34.13	34.13	34.48		0
5524758	0	34.13	34.13	34.48		0
5525881	0	34.15	34.13	34.46		0
5527017	0	34.13	34.15	34.50		0
5528141	0	34.13	34.11	34.50		0
5529266	0	34.13	34.13	34.50		0
5530389	0	34.13	34.13	34.50		0
5531520	0	34.13	34.11	34.50		0
5532643	0	34.13	34.13	34.50		0
5533767	0	34.13	34.13	34.50		0
5534892	0	34.13	34.13	34.50		0
5536015	0	34.13	34.11	34.50		0
5537139	0	34.13	34.13	34.50		0
5538264	0	34.13	34.13	34.50		0
5539388	0	34.13	34.11	34.50		0
5540523	0	34.13	34.10	34.48		0
5541646	0	34.13	34.13	34.48		0
5542770	0	34.13	34.15	34.50		0
5543895	0	34.13	34.13	34.50		0
5545019	0	34.13	34.11	34.50		0
5546142	0	34.13	34.13	34.50		0
5547278	0	34.13	34.11	34.50		0
5548402	0	34.13	34.13	34.50		0
5549532	0	34.15	34.10	34.50		0
5550656	0	34.13	34.13	34.50		0
5551779	0	34.13	34.13	34.50		0
5552904	0	34.13	34.13	34.48		0
5554028	0	34.13	34.13	34.50		0
5555152	0	34.13	34.13	34.50		0
5556276	0	34.13	34.13	34.50		0
5557400	0	34.13	34.11	34.50		0
5558524	0	34.13	34.11	34.50		0
5559648	0	34.13	34.11	34.46		0
5560772	0	34.13	34.11	34.50		0
5561896	0	34.13	34.13	34.50		0
5563031	0	34.11	34.10	34.50		0
5564155	0	34.13	34.11	34.50		0
5565280	0	34.13	34.11	34.52		0
5566414	0	34.13	34.13	34.48		0
5567545	0	34.13	34.11	34.50		0
5568668	0	34.13	34.11	34.50		0
5569793	0	34.13	34.13	34.48		0
5570917	0	34.13	34.13	34.50		0
5572040	0	34.13	34.13	34.50		0
5573165	0	34.13	34.11	34.50		0
5574289	0	34.13	34.13	34.48		0
5575412	0	34.13	34.13	34.50		0
5576537	0	34.13	34.13	34.50		0
5577661	0	34.13	34.13	34.48		0
5578785	0	34.13	34.11	34.50		0
5579909	0	34.11	34.11	34.50		0
5581033	0	34.13	34.13	34.46		0
5582157	0	34.13	34.13	34.50		0
5583281	0	34.13	34.11	34.50		0
5584405	0	34.13	34.11	34.50		0
5585557	0	34.13	34.11	34.48		0
5586681	0	34.13	34.13	34.50		0
5587805	0	34.13	34.11	34.50		0
5588929	0	34.13	34.11	34.50		0
5590053	0	34.13	34.10	34.50		0
5591178	0	34.13	34.11	34.50		0
5592301	0	34.13	34.13	34.50		0
5593425	0	34.11	34.11	34.48		0
5594550	0	34.15	34.13	34.46		0
5595673	0	34.10	34.13	34.50		0
5596797	0	34.13	34.08	34.46		0
5597922	0	34.13	34.11	34.48		0
5599046	0	34.17	34.13	34.48		0
5600169	0	34.11	34.19	34.50		0
5601294	0	34.11	34.08	34.48		0
5602418	0	34.15	34.13	34.46		0
5603548	0	34.08	34.11	34.44		0
5604672	0	34.13	34.10	34.48		0
5605807	0	34.19	34.11	34.46		0
